query_uid,component_id
fever:217391,fever_dep_00940
fever:161919,fever_dep_00863
fever:39616,fever_dep_00850
fever:44291,fever_dep_00683
fever:305,fever_dep_00938
fever:185174,fever_dep_00637
fever:2106,fever_dep_00967
fever:195238,fever_dep_00541
fever:131865,fever_dep_00640
fever:80356,fever_dep_00575
fever:145293,fever_dep_00757
fever:131823,fever_dep_00968
fever:228576,fever_dep_00954
fever:30790,fever_dep_00870
fever:72346,fever_dep_00969
fever:21110,fever_dep_00691
fever:202736,fever_dep_00860
fever:106836,fever_dep_00970
fever:62751,fever_dep_00641
fever:164407,fever_dep_00697
fever:87293,fever_dep_00646
fever:42817,fever_dep_00255
fever:164094,fever_dep_00875
fever:134464,fever_dep_00971
fever:119992,fever_dep_00972
fever:43011,fever_dep_00577
fever:148569,fever_dep_00753
fever:33604,fever_dep_00635
fever:64155,fever_dep_00719
fever:77359,fever_dep_00440
fever:160825,fever_dep_00187
fever:72271,fever_dep_00641
fever:103325,fever_dep_00554
fever:216779,fever_dep_00714
fever:113476,fever_dep_00973
fever:15247,fever_dep_00807
fever:140292,fever_dep_00926
fever:11491,fever_dep_00776
fever:135020,fever_dep_00759
fever:85301,fever_dep_00575
fever:23211,fever_dep_00974
fever:67417,fever_dep_00518
fever:187567,fever_dep_00737
fever:35055,fever_dep_00569
fever:182687,fever_dep_00632
fever:205094,fever_dep_00679
fever:206021,fever_dep_00549
fever:212226,fever_dep_00147
fever:42963,fever_dep_00791
fever:89937,fever_dep_00721
fever:94812,fever_dep_00956
fever:35882,fever_dep_00935
fever:25238,fever_dep_00962
fever:103154,fever_dep_00203
fever:61366,fever_dep_00084
fever:54624,fever_dep_00975
fever:174630,fever_dep_00821
fever:144102,fever_dep_00809
fever:129066,fever_dep_00904
fever:15310,fever_dep_00976
fever:36038,fever_dep_00770
fever:85619,fever_dep_00977
fever:199815,fever_dep_00790
fever:223214,fever_dep_00762
fever:70421,fever_dep_00187
fever:198066,fever_dep_00844
fever:195229,fever_dep_00541
fever:119448,fever_dep_00015
fever:105594,fever_dep_00965
fever:146513,fever_dep_00805
fever:168622,fever_dep_00010
fever:129820,fever_dep_00639
fever:204321,fever_dep_00985
fever:34029,fever_dep_00728
fever:184295,fever_dep_00551
fever:81646,fever_dep_00978
fever:132312,fever_dep_00979
fever:26294,fever_dep_00759
fever:39454,fever_dep_00671
fever:192795,fever_dep_00980
fever:102872,fever_dep_00878
fever:40642,fever_dep_00266
fever:1772,fever_dep_00666
fever:88781,fever_dep_00667
fever:112488,fever_dep_00828
fever:3783,fever_dep_00694
fever:114122,fever_dep_00577
fever:36953,fever_dep_00668
fever:29786,fever_dep_00590
fever:138475,fever_dep_00855
fever:40748,fever_dep_00600
fever:216784,fever_dep_00714
fever:75584,fever_dep_00704
fever:214988,fever_dep_00981
fever:2295,fever_dep_00982
fever:194247,fever_dep_00983
fever:138159,fever_dep_00579
fever:161778,fever_dep_00915
fever:158640,fever_dep_00813
fever:22103,fever_dep_00595
fever:226840,fever_dep_00760
fever:98274,fever_dep_00196
fever:25521,fever_dep_00460
fever:8740,fever_dep_00621
fever:41518,fever_dep_00540
fever:127244,fever_dep_00945
fever:53472,fever_dep_00561
fever:11914,fever_dep_00671
fever:173931,fever_dep_00741
fever:179815,fever_dep_00527
fever:39174,fever_dep_00924
fever:90141,fever_dep_00061
fever:112362,fever_dep_00775
fever:11666,fever_dep_00898
fever:74961,fever_dep_00710
fever:122111,fever_dep_00932
fever:30807,fever_dep_00349
fever:72640,fever_dep_00122
fever:64956,fever_dep_00961
fever:15489,fever_dep_00924
fever:13875,fever_dep_00636
fever:84856,fever_dep_00545
fever:200035,fever_dep_00721
fever:108444,fever_dep_00563
fever:53526,fever_dep_00781
fever:17213,fever_dep_00687
fever:108145,fever_dep_00701
fever:26887,fever_dep_00636
fever:7278,fever_dep_00661
fever:120684,fever_dep_00556
fever:211851,fever_dep_00896
fever:9532,fever_dep_00620
fever:52864,fever_dep_00823
fever:206993,fever_dep_00057
fever:51424,fever_dep_00529
fever:6668,fever_dep_00557
fever:3063,fever_dep_00768
fever:56584,fever_dep_00796
fever:118664,fever_dep_00703
fever:110274,fever_dep_00786
fever:136335,fever_dep_00724
fever:149369,fever_dep_00255
fever:46859,fever_dep_00694
fever:94262,fever_dep_00521
fever:128154,fever_dep_00740
fever:69981,fever_dep_00984
fever:213442,fever_dep_00626
fever:42619,fever_dep_00901
fever:14388,fever_dep_00612
fever:162417,fever_dep_00937
fever:92181,fever_dep_00919
fever:131584,fever_dep_00856
fever:182906,fever_dep_00584
fever:137813,fever_dep_00781
fever:17732,fever_dep_00702
fever:37467,fever_dep_00985
fever:219165,fever_dep_00564
fever:110647,fever_dep_00635
fever:92905,fever_dep_00936
fever:188145,fever_dep_00986
fever:52556,fever_dep_00718
fever:45085,fever_dep_00826
fever:194439,fever_dep_00384
fever:113341,fever_dep_00943
fever:101224,fever_dep_00349
fever:108297,fever_dep_00862
fever:57383,fever_dep_00705
fever:154859,fever_dep_00781
fever:31857,fever_dep_00967
fever:200041,fever_dep_00721
fever:118515,fever_dep_00886
fever:219693,fever_dep_00516
fever:39455,fever_dep_00671
fever:22116,fever_dep_00771
fever:194251,fever_dep_00983
fever:194182,fever_dep_00606
fever:74435,fever_dep_00260
fever:113613,fever_dep_00736
fever:183460,fever_dep_00588
fever:76562,fever_dep_00796
fever:61709,fever_dep_00702
fever:195127,fever_dep_00565
fever:217182,fever_dep_00803
fever:197656,fever_dep_00669
fever:71352,fever_dep_00879
fever:209119,fever_dep_00552
fever:175458,fever_dep_00530
fever:169992,fever_dep_00761
fever:7625,fever_dep_00589
fever:18294,fever_dep_00608
fever:40475,fever_dep_00987
fever:70490,fever_dep_00540
fever:171508,fever_dep_00663
fever:99971,fever_dep_00715
fever:160775,fever_dep_00979
fever:216188,fever_dep_00874
fever:198541,fever_dep_00573
fever:157743,fever_dep_00521
fever:57374,fever_dep_00036
fever:137577,fever_dep_00935
fever:198554,fever_dep_00573
fever:78252,fever_dep_00735
fever:129805,fever_dep_00665
fever:185776,fever_dep_00988
fever:85825,fever_dep_00916
fever:47736,fever_dep_00879
fever:73121,fever_dep_00865
fever:160067,fever_dep_00847
fever:213451,fever_dep_00626
fever:16588,fever_dep_00753
fever:223495,fever_dep_00989
fever:171521,fever_dep_00779
fever:87838,fever_dep_00850
fever:915,fever_dep_00865
fever:101552,fever_dep_00831
fever:116125,fever_dep_00532
fever:109431,fever_dep_00734
fever:27561,fever_dep_00798
fever:66240,fever_dep_00583
fever:41606,fever_dep_00642
fever:133021,fever_dep_00622
fever:42612,fever_dep_00122
fever:26251,fever_dep_00705
fever:78312,fever_dep_00511
fever:131376,fever_dep_00832
fever:201441,fever_dep_00990
fever:25748,fever_dep_00883
fever:36843,fever_dep_00614
fever:194447,fever_dep_00384
fever:103742,fever_dep_00187
fever:205076,fever_dep_00679
fever:116464,fever_dep_00894
fever:118200,fever_dep_00845
fever:206459,fever_dep_00888
fever:192190,fever_dep_00851
fever:7430,fever_dep_00528
fever:1484,fever_dep_00848
fever:152605,fever_dep_00641
fever:183459,fever_dep_00588
fever:72923,fever_dep_00919
fever:96065,fever_dep_00084
fever:41198,fever_dep_00634
fever:128459,fever_dep_00907
fever:114857,fever_dep_00934
fever:69267,fever_dep_00122
fever:91200,fever_dep_00971
fever:76526,fever_dep_00819
fever:193558,fever_dep_00827
fever:32711,fever_dep_00894
fever:136282,fever_dep_00563
fever:167172,fever_dep_00531
fever:132900,fever_dep_00125
fever:103934,fever_dep_00853
fever:142250,fever_dep_00535
fever:16420,fever_dep_00834
fever:53668,fever_dep_00738
fever:157821,fever_dep_00544
fever:134422,fever_dep_00859
fever:48047,fever_dep_00525
fever:134442,fever_dep_00629
fever:39615,fever_dep_00850
fever:150655,fever_dep_00846
fever:141434,fever_dep_00991
fever:198537,fever_dep_00573
fever:192020,fever_dep_00883
fever:160919,fever_dep_00930
fever:48514,fever_dep_00724
fever:164420,fever_dep_00697
fever:162,fever_dep_00701
fever:204563,fever_dep_00513
fever:206018,fever_dep_00549
fever:162425,fever_dep_00937
fever:13127,fever_dep_00752
fever:16329,fever_dep_00512
fever:101668,fever_dep_00877
fever:129907,fever_dep_00630
fever:90906,fever_dep_00597
fever:92833,fever_dep_00590
fever:121522,fever_dep_00563
fever:198559,fever_dep_00573
fever:76901,fever_dep_00555
fever:200051,fever_dep_00721
fever:161801,fever_dep_00915
fever:145389,fever_dep_00568
fever:188971,fever_dep_00783
fever:62614,fever_dep_00878
fever:44721,fever_dep_00550
fever:212214,fever_dep_00147
fever:37872,fever_dep_00511
fever:112933,fever_dep_00929
fever:128258,fever_dep_00992
fever:102120,fever_dep_00993
fever:135008,fever_dep_00899
fever:47209,fever_dep_00617
fever:193836,fever_dep_00727
fever:29306,fever_dep_00517
fever:204302,fever_dep_00985
fever:174523,fever_dep_00815
fever:227109,fever_dep_00830
fever:83664,fever_dep_00460
fever:54616,fever_dep_00994
fever:161277,fever_dep_00979
fever:67047,fever_dep_00609
fever:225871,fever_dep_00572
fever:204577,fever_dep_00513
fever:119863,fever_dep_00440
fever:35859,fever_dep_00562
fever:104221,fever_dep_00122
fever:106832,fever_dep_00995
fever:105216,fever_dep_00993
fever:85338,fever_dep_00856
fever:54136,fever_dep_00635
fever:139090,fever_dep_00996
fever:198435,fever_dep_00997
fever:81761,fever_dep_00642
fever:122463,fever_dep_00522
fever:81496,fever_dep_00671
fever:98672,fever_dep_00786
fever:51886,fever_dep_00604
fever:57638,fever_dep_00740
fever:140417,fever_dep_00228
fever:104249,fever_dep_00822
fever:72926,fever_dep_00769
fever:81119,fever_dep_00655
fever:199264,fever_dep_00434
fever:209114,fever_dep_00552
fever:110998,fever_dep_00972
fever:158244,fever_dep_00998
fever:108997,fever_dep_00718
fever:10650,fever_dep_00999
fever:162680,fever_dep_00804
fever:182686,fever_dep_00632
fever:70239,fever_dep_00855
fever:35475,fever_dep_00265
fever:104808,fever_dep_00660
fever:128856,fever_dep_00550
fever:193831,fever_dep_00727
fever:4315,fever_dep_00255
fever:58124,fever_dep_00535
fever:55468,fever_dep_00061
fever:169985,fever_dep_00761
fever:72918,fever_dep_01000
fever:109563,fever_dep_00203
fever:185169,fever_dep_00637
fever:139730,fever_dep_00932
fever:17063,fever_dep_00638
fever:51355,fever_dep_00786
fever:217179,fever_dep_00803
fever:205134,fever_dep_00917
fever:4658,fever_dep_00791
fever:19687,fever_dep_00895
fever:198425,fever_dep_00997
fever:219161,fever_dep_00564
fever:195203,fever_dep_00541
fever:113518,fever_dep_00165
fever:172306,fever_dep_01001
fever:95039,fever_dep_00604
fever:4987,fever_dep_00728
fever:88816,fever_dep_00925
fever:164056,fever_dep_00835
fever:118081,fever_dep_00819
fever:228088,fever_dep_01002
fever:144725,fever_dep_00624
fever:192204,fever_dep_00851
fever:134825,fever_dep_00537
fever:4506,fever_dep_00542
fever:135113,fever_dep_00203
fever:140869,fever_dep_00757
fever:207326,fever_dep_00839
fever:106526,fever_dep_00683
fever:81775,fever_dep_00894
fever:199669,fever_dep_00892
fever:40195,fever_dep_00957
fever:56284,fever_dep_00865
fever:76711,fever_dep_00563
fever:161719,fever_dep_00117
fever:73313,fever_dep_00668
fever:158907,fever_dep_00909
fever:146132,fever_dep_00712
fever:163818,fever_dep_01003
fever:59783,fever_dep_00255
fever:140231,fever_dep_00265
fever:42406,fever_dep_01004
fever:217380,fever_dep_00940
fever:10530,fever_dep_00757
fever:21933,fever_dep_00805
fever:112911,fever_dep_00560
fever:151476,fever_dep_00924
fever:169583,fever_dep_01005
fever:173604,fever_dep_00903
fever:7452,fever_dep_00125
fever:138636,fever_dep_00649
fever:92507,fever_dep_00596
fever:53903,fever_dep_00643
fever:197641,fever_dep_00669
fever:143097,fever_dep_00901
fever:68921,fever_dep_00558
fever:135647,fever_dep_00774
fever:31775,fever_dep_00590
fever:18496,fever_dep_00542
fever:13126,fever_dep_00752
fever:104970,fever_dep_00729
fever:140430,fever_dep_00554
fever:79800,fever_dep_00681
fever:160065,fever_dep_00847
fever:97576,fever_dep_00701
fever:1947,fever_dep_00928
fever:93051,fever_dep_00091
fever:209346,fever_dep_00706
fever:55733,fever_dep_00898
fever:89707,fever_dep_00982
fever:121545,fever_dep_00812
fever:144658,fever_dep_00512
fever:140286,fever_dep_00752
fever:3210,fever_dep_00700
fever:178255,fever_dep_00959
fever:187580,fever_dep_00737
fever:124476,fever_dep_00600
fever:100788,fever_dep_00203
fever:225811,fever_dep_00598
fever:81366,fever_dep_00349
fever:142923,fever_dep_00704
fever:138865,fever_dep_00649
fever:131513,fever_dep_00927
fever:66580,fever_dep_00859
fever:122285,fever_dep_00610
fever:15955,fever_dep_00147
fever:50887,fever_dep_00694
fever:24117,fever_dep_00886
fever:9825,fever_dep_00773
fever:108434,fever_dep_00653
fever:139910,fever_dep_00511
fever:122507,fever_dep_00036
fever:9119,fever_dep_00537
fever:211016,fever_dep_00543
fever:153113,fever_dep_00600
fever:108498,fever_dep_00746
fever:16880,fever_dep_00061
fever:61772,fever_dep_00819
fever:214799,fever_dep_00605
fever:10688,fever_dep_00753
fever:152414,fever_dep_00905
fever:18346,fever_dep_00560
fever:70702,fever_dep_00635
fever:140044,fever_dep_00528
fever:136848,fever_dep_00678
fever:161220,fever_dep_00979
fever:182039,fever_dep_00840
fever:47577,fever_dep_00622
fever:55425,fever_dep_00681
fever:39634,fever_dep_00923
fever:115430,fever_dep_00759
fever:126705,fever_dep_00998
fever:162838,fever_dep_00690
fever:222662,fever_dep_00730
fever:139103,fever_dep_00914
fever:141846,fever_dep_00998
fever:66841,fever_dep_00715
fever:44239,fever_dep_00651
fever:27120,fever_dep_00797
fever:113927,fever_dep_00641
fever:161921,fever_dep_00863
fever:228074,fever_dep_01002
fever:129818,fever_dep_00946
fever:104332,fever_dep_00187
fever:93320,fever_dep_00585
fever:76627,fever_dep_00563
fever:217093,fever_dep_00766
fever:177491,fever_dep_00784
fever:165705,fever_dep_00922
fever:218092,fever_dep_00732
fever:183462,fever_dep_00588
fever:212225,fever_dep_00147
fever:179109,fever_dep_00782
fever:171479,fever_dep_00663
fever:34155,fever_dep_00671
fever:47288,fever_dep_00520
fever:137436,fever_dep_00721
fever:78925,fever_dep_00943
fever:138622,fever_dep_00887
fever:103221,fever_dep_00836
fever:15806,fever_dep_00712
fever:178904,fever_dep_00732
fever:84775,fever_dep_00871
fever:198431,fever_dep_00997
fever:23797,fever_dep_00841
fever:24345,fever_dep_00629
fever:100852,fever_dep_00616
fever:110106,fever_dep_00973
fever:219708,fever_dep_00516
fever:33498,fever_dep_00608
fever:95754,fever_dep_01006
fever:103509,fever_dep_00563
fever:128461,fever_dep_00656
fever:179836,fever_dep_00527
fever:60081,fever_dep_00916
fever:13327,fever_dep_00836
fever:191877,fever_dep_01007
fever:43698,fever_dep_00620
fever:145616,fever_dep_00268
fever:227771,fever_dep_00674
fever:172709,fever_dep_00657
fever:94565,fever_dep_00528
fever:23516,fever_dep_00061
fever:140337,fever_dep_00578
fever:183934,fever_dep_00751
fever:4132,fever_dep_00752
fever:22729,fever_dep_00651
fever:96840,fever_dep_01008
fever:171511,fever_dep_00663
fever:10671,fever_dep_00147
fever:131634,fever_dep_00935
fever:107335,fever_dep_01009
fever:35855,fever_dep_01010
fever:186003,fever_dep_00101
fever:148376,fever_dep_00569
fever:52712,fever_dep_00600
fever:17278,fever_dep_00521
fever:59982,fever_dep_00157
fever:99200,fever_dep_00829
fever:208911,fever_dep_00393
fever:182043,fever_dep_00840
fever:151579,fever_dep_00809
fever:138708,fever_dep_00555
fever:68539,fever_dep_00579
fever:189717,fever_dep_00842
fever:35899,fever_dep_00595
fever:8863,fever_dep_00581
fever:153437,fever_dep_00677
fever:39224,fever_dep_00805
fever:182705,fever_dep_00632
fever:4280,fever_dep_00899
fever:94685,fever_dep_00961
fever:224201,fever_dep_00592
fever:29324,fever_dep_00746
fever:66597,fever_dep_00146
fever:153361,fever_dep_00590
fever:128888,fever_dep_00627
fever:215874,fever_dep_00800
fever:117251,fever_dep_00806
fever:206031,fever_dep_00549
fever:69625,fever_dep_00720
fever:31813,fever_dep_00765
fever:144993,fever_dep_00590
fever:77043,fever_dep_00982
fever:24217,fever_dep_01011
fever:185178,fever_dep_00637
fever:181274,fever_dep_00867
fever:62513,fever_dep_00957
fever:93782,fever_dep_00994
fever:226853,fever_dep_00760
fever:57635,fever_dep_00658
fever:75909,fever_dep_00921
fever:81809,fever_dep_00758
fever:188582,fever_dep_00733
fever:52924,fever_dep_00203
fever:16387,fever_dep_01012
fever:115678,fever_dep_01013
fever:33670,fever_dep_00758
fever:50888,fever_dep_00694
fever:180707,fever_dep_01014
fever:26717,fever_dep_00971
fever:174509,fever_dep_00815
fever:194238,fever_dep_00880
fever:102636,fever_dep_01015
fever:6925,fever_dep_00907
fever:14847,fever_dep_00646
fever:224567,fever_dep_00794
fever:108104,fever_dep_00545
fever:131409,fever_dep_00656
fever:91963,fever_dep_00689
fever:67481,fever_dep_00597
fever:173922,fever_dep_00741
fever:223279,fever_dep_00601
fever:183415,fever_dep_00631
fever:170116,fever_dep_00777
fever:156831,fever_dep_00812
fever:45465,fever_dep_00973
fever:70574,fever_dep_01016
fever:135477,fever_dep_00569
fever:56186,fever_dep_00664
fever:51756,fever_dep_01017
fever:195129,fever_dep_00565
fever:135327,fever_dep_01018
fever:46177,fever_dep_00529
fever:101906,fever_dep_00809
fever:161310,fever_dep_00927
fever:27403,fever_dep_00748
fever:60978,fever_dep_00585
fever:220238,fever_dep_00767
fever:198901,fever_dep_00955
fever:53192,fever_dep_00828
fever:19756,fever_dep_00278
fever:31581,fever_dep_00677
fever:155911,fever_dep_00217
fever:63806,fever_dep_00587
fever:48886,fever_dep_00266
fever:87017,fever_dep_00520
fever:123189,fever_dep_00924
fever:169324,fever_dep_00749
fever:74649,fever_dep_00561
fever:135180,fever_dep_00701
fever:185772,fever_dep_00988
fever:96115,fever_dep_00822
fever:129634,fever_dep_00278
fever:217023,fever_dep_01019
fever:149272,fever_dep_00757
fever:218110,fever_dep_00732
fever:5031,fever_dep_00907
fever:166921,fever_dep_00913
fever:12681,fever_dep_00061
fever:31868,fever_dep_00524
fever:145797,fever_dep_00524
fever:131416,fever_dep_00203
fever:149038,fever_dep_00812
fever:61837,fever_dep_00699
fever:128744,fever_dep_00532
fever:109737,fever_dep_00893
fever:98797,fever_dep_00862
fever:20720,fever_dep_00921
fever:213436,fever_dep_00626
fever:1362,fever_dep_00594
fever:207676,fever_dep_00950
fever:58322,fever_dep_00720
fever:139569,fever_dep_00820
fever:112316,fever_dep_00517
fever:64067,fever_dep_00609
fever:22638,fever_dep_00793
fever:77616,fever_dep_00993
fever:36272,fever_dep_00061
fever:56532,fever_dep_00864
fever:159321,fever_dep_00664
fever:80333,fever_dep_00594
fever:98879,fever_dep_00725
fever:23570,fever_dep_00535
fever:36094,fever_dep_00895
fever:114748,fever_dep_00836
fever:76585,fever_dep_00600
fever:48032,fever_dep_00255
fever:71815,fever_dep_00591
fever:53525,fever_dep_00781
fever:1244,fever_dep_00307
fever:66044,fever_dep_00900
fever:129819,fever_dep_00639
fever:111424,fever_dep_00642
fever:92383,fever_dep_00609
fever:141641,fever_dep_00655
