query_uid,et3,qpp5
fever:21784,ce20,ce100
fever:21785,ce20,ce100
fever:21804,ce100,ce100
fever:218090,ce100,ce100
fever:218092,ce100,ce100
fever:218094,ce100,ce100
fever:218096,ce100,ce100
fever:218097,ce100,ce100
fever:218099,ce100,ce100
fever:218101,ce20,ce100
fever:218102,ce100,ce100
fever:218104,ce100,ce100
fever:218105,ce20,ce100
fever:218107,ce100,ce100
fever:218109,ce100,ce100
fever:218110,ce100,ce100
fever:218111,ce100,ce100
fever:218112,ce100,ce100
fever:218113,ce100,ce100
fever:218114,ce20,ce100
fever:218115,ce100,ce100
fever:218232,ce100,ce100
fever:218233,ce100,ce100
fever:218235,ce100,ce100
fever:218237,ce20,ce100
fever:218238,ce20,ce100
fever:218239,ce100,ce100
fever:218240,ce20,ce100
fever:218242,ce20,ce100
fever:218243,ce100,ce100
fever:218244,ce20,ce100
fever:218245,ce20,ce100
fever:218246,ce20,ce100
fever:218248,ce100,ce100
fever:218249,ce100,ce100
fever:218252,ce100,ce100
fever:218358,ce100,ce100
fever:218361,ce100,ce100
fever:218362,ce20,ce100
fever:218367,ce100,ce100
fever:218368,ce100,ce100
fever:218370,ce100,ce100
fever:218371,ce20,ce100
fever:218372,ce20,ce100
fever:218373,ce20,ce100
fever:218462,ce20,ce100
fever:218468,ce20,ce100
fever:218469,ce20,ce100
fever:218471,ce20,ce100
fever:218472,ce20,ce100
fever:218474,ce20,ce100
fever:218475,ce20,ce100
fever:218476,ce20,bm25
fever:218479,ce20,ce100
fever:218481,ce20,ce100
fever:21852,ce20,ce100
fever:21853,ce100,ce100
fever:21854,ce20,ce100
fever:21858,ce100,ce100
fever:21875,ce100,ce100
fever:21882,ce20,ce100
fever:21883,ce20,ce100
fever:21888,ce100,ce100
fever:21899,ce20,ce100
fever:219025,ce100,ce100
fever:219028,ce100,ce100
fever:219030,ce100,ce100
fever:219033,ce100,ce100
fever:219036,ce100,ce100
fever:219123,ce100,ce100
fever:219125,ce20,ce100
fever:219126,bm25,bm25
fever:219128,ce100,ce100
fever:219130,ce100,ce100
fever:219132,ce100,ce100
fever:219139,ce100,ce100
fever:219142,ce100,ce100
fever:219144,ce20,ce100
fever:219146,ce100,ce100
fever:219149,ce20,ce100
fever:219151,ce100,ce100
fever:219153,ce100,ce100
fever:219155,ce100,ce100
fever:219161,ce20,ce100
fever:219164,ce20,ce100
fever:219165,ce20,ce100
fever:219171,ce20,ce100
fever:219173,ce100,ce100
fever:219188,ce20,ce100
fever:219189,ce20,ce100
fever:219190,bm25,bm25
fever:219200,bm25,bm25
fever:219202,ce100,ce100
fever:219205,ce20,ce100
fever:219276,ce20,bm25
fever:219278,ce20,ce100
fever:219284,ce20,bm25
fever:219285,ce20,ce100
fever:219289,ce20,ce100
fever:219291,ce20,bm25
fever:219294,ce20,ce100
fever:219295,ce20,ce100
fever:219298,ce20,ce100
fever:219299,ce20,ce100
fever:219303,ce20,ce100
fever:219305,ce20,ce100
fever:21933,ce100,ce100
fever:21958,bm25,bm25
fever:21959,bm25,bm25
fever:219674,ce100,ce100
fever:219675,ce100,ce100
fever:219676,ce100,ce100
fever:219684,ce100,ce100
fever:219686,ce100,ce100
fever:219688,ce100,ce100
fever:219691,ce100,ce100
fever:219693,ce100,ce100
fever:2197,bm25,bm25
fever:219704,ce100,ce100
fever:219708,ce100,ce100
fever:21986,ce20,ce100
fever:21990,ce100,ce100
fever:22002,ce100,ce100
fever:22017,ce20,bm25
fever:220200,ce20,ce100
fever:220201,ce20,bm25
fever:220204,ce20,ce100
fever:220205,ce20,bm25
fever:220207,ce100,ce100
fever:220212,bm25,bm25
fever:220214,ce20,ce100
fever:220215,bm25,bm25
fever:220216,ce20,bm25
fever:220219,ce20,ce100
fever:220234,bm25,bm25
fever:220235,bm25,bm25
fever:220237,bm25,bm25
fever:220238,ce100,ce100
fever:220239,ce100,ce100
fever:220243,ce100,ce100
fever:220248,ce20,ce100
fever:220251,ce20,ce100
fever:220278,bm25,bm25
fever:220279,ce100,ce100
fever:220280,ce20,ce100
fever:220282,ce20,ce100
fever:220284,ce20,ce100
fever:220288,ce20,ce100
fever:220290,ce20,ce100
fever:220291,ce20,ce100
fever:220296,ce20,ce100
fever:22042,ce20,ce100
fever:22043,ce100,ce100
fever:220439,ce100,ce100
fever:220442,ce100,ce100
fever:220446,ce100,ce100
fever:220447,ce100,ce100
fever:220449,bm25,bm25
fever:220452,ce20,ce100
fever:220461,bm25,bm25
fever:220464,ce100,ce100
fever:220466,ce100,ce100
fever:22089,ce20,ce100
fever:22092,ce100,ce100
fever:22093,ce100,ce100
fever:220949,ce20,ce100
fever:220952,ce20,ce100
fever:220958,ce100,ce100
fever:22096,ce20,ce100
fever:220963,ce100,ce100
fever:220969,ce100,ce100
fever:220974,ce100,ce100
fever:220975,ce20,ce100
fever:220977,ce100,ce100
fever:220980,ce100,ce100
fever:220989,ce100,ce100
fever:22103,ce20,bm25
fever:221071,ce20,ce100
fever:221072,ce100,ce100
fever:221073,ce100,ce100
fever:221076,ce100,ce100
fever:221077,ce100,ce100
fever:221081,ce100,ce100
fever:221085,ce100,ce100
fever:221086,ce100,ce100
fever:221087,ce100,ce100
fever:221090,ce100,ce100
fever:221093,ce100,ce100
fever:221120,ce100,ce100
fever:221121,ce100,ce100
fever:221124,ce100,ce100
fever:221126,ce20,ce100
fever:221127,ce100,ce100
fever:221129,ce100,ce100
fever:221131,ce100,ce100
fever:221132,ce100,ce100
fever:221135,ce20,ce100
fever:221137,ce100,ce100
fever:221146,ce20,ce100
fever:221148,ce100,ce100
fever:221152,ce100,ce100
fever:22116,ce20,ce100
fever:221237,ce20,ce100
fever:221240,ce20,ce100
fever:221241,ce100,ce100
fever:221244,ce20,ce100
fever:221245,ce20,ce100
fever:221249,ce100,ce100
fever:221250,ce100,ce100
fever:221251,ce20,ce100
fever:221252,ce100,ce100
fever:221256,ce20,ce100
fever:221257,ce20,ce100
fever:22126,ce20,ce100
fever:22186,ce20,ce100
fever:22187,ce100,ce100
fever:22192,ce20,ce100
fever:22193,ce100,ce100
fever:22194,ce100,ce100
fever:22195,ce100,ce100
fever:22201,ce20,ce100
fever:222024,ce20,ce100
fever:222026,ce20,ce100
fever:222027,ce20,ce100
fever:222028,ce20,ce100
fever:222030,ce20,ce100
fever:222031,ce20,bm25
fever:222033,ce20,ce100
fever:222035,ce20,ce100
fever:222036,ce20,ce100
fever:222041,ce20,ce100
fever:222042,ce20,ce100
fever:222043,ce20,ce100
fever:222045,ce20,ce100
fever:222046,ce20,ce100
fever:222049,ce20,ce100
fever:222161,ce20,ce100
fever:222162,ce100,ce100
fever:222169,ce100,ce100
fever:222170,ce100,ce100
fever:222171,ce20,ce100
fever:222172,ce100,ce100
fever:222173,ce20,ce100
fever:222174,ce20,ce100
fever:22220,ce20,bm25
fever:2223,ce100,ce100
fever:22255,ce20,bm25
fever:222643,ce20,ce100
fever:222645,ce100,ce100
fever:222647,ce100,ce100
fever:222650,ce20,ce100
fever:222651,ce20,ce100
fever:222652,ce100,ce100
fever:222654,ce100,ce100
fever:22266,bm25,bm25
fever:222660,ce100,ce100
fever:222661,ce100,ce100
fever:222662,ce20,ce100
fever:222715,bm25,bm25
fever:222717,ce20,ce100
fever:222719,ce100,ce100
fever:222721,ce20,ce100
fever:222724,ce20,ce100
fever:222725,ce20,bm25
fever:222728,ce20,ce100
fever:222730,ce20,ce100
fever:222732,ce20,ce100
fever:222735,ce20,ce100
fever:222737,ce20,ce100
fever:222738,ce100,ce100
fever:222741,ce20,ce100
fever:222745,ce20,ce100
fever:222746,ce100,ce100
fever:222748,ce100,ce100
fever:222754,ce20,ce100
fever:222755,ce100,ce100
fever:222757,ce100,ce100
fever:222759,ce100,ce100
fever:222760,ce20,ce100
fever:222761,ce100,ce100
fever:222763,ce100,ce100
fever:222764,ce100,ce100
fever:222765,ce100,ce100
fever:222767,ce100,ce100
fever:222768,ce20,ce100
fever:222770,ce100,ce100
fever:222772,ce20,ce100
fever:222775,ce20,ce100
fever:222875,ce20,ce100
fever:222881,ce100,ce100
fever:222887,ce100,ce100
fever:222888,ce100,ce100
fever:222895,ce100,ce100
fever:222896,ce20,ce100
fever:222899,ce100,ce100
fever:223,ce100,ce100
fever:22309,ce20,ce100
fever:2231,ce20,bm25
fever:22310,ce100,ce100
fever:223201,ce100,ce100
fever:223202,ce100,ce100
fever:223203,ce20,ce100
fever:223204,ce20,ce100
fever:223205,ce100,ce100
fever:223208,ce100,ce100
fever:223210,ce20,ce100
fever:223212,ce100,ce100
fever:223214,ce100,ce100
fever:223219,ce100,ce100
fever:223220,ce100,ce100
fever:223271,ce20,ce100
fever:223272,bm25,bm25
fever:223273,ce20,ce100
fever:223274,ce100,ce100
fever:223278,ce20,bm25
fever:223279,ce20,ce100
fever:223288,ce20,ce100
fever:223291,ce20,ce100
fever:223294,ce20,ce100
fever:223295,ce20,ce100
fever:223334,ce20,ce100
fever:223337,ce20,ce100
fever:223338,ce20,ce100
fever:223339,ce20,ce100
fever:223340,ce100,ce100
fever:223342,ce20,ce100
fever:223343,ce20,ce100
fever:223346,ce20,ce100
fever:223349,ce20,ce100
fever:223350,ce20,ce100
fever:223351,ce100,ce100
fever:223352,ce100,ce100
fever:223487,ce20,ce100
fever:223488,ce100,ce100
fever:223489,bm25,bm25
fever:223491,ce20,ce100
fever:223493,ce100,ce100
fever:223495,ce100,ce100
fever:223499,bm25,bm25
fever:22355,ce100,ce100
fever:223664,ce100,ce100
fever:223667,ce20,ce100
fever:223668,ce100,ce100
fever:223669,ce100,ce100
fever:223670,ce20,ce100
fever:223675,ce20,ce100
fever:223678,ce20,ce100
fever:223682,ce20,ce100
fever:223692,ce20,ce100
fever:223693,ce20,ce100
fever:22370,ce20,ce100
fever:223707,ce20,ce100
fever:22371,ce20,ce100
fever:223767,bm25,bm25
fever:223768,ce20,bm25
fever:223771,ce20,ce100
fever:223774,ce20,ce100
fever:223775,bm25,bm25
fever:223780,ce20,ce100
fever:22409,ce20,ce100
fever:224114,ce20,ce100
fever:224115,ce20,ce100
fever:224122,ce20,ce100
fever:224125,ce20,ce100
fever:224127,ce20,ce100
fever:224131,ce20,ce100
fever:224133,ce20,ce100
fever:224134,ce20,ce100
fever:224136,ce20,ce100
fever:224137,ce20,ce100
fever:224139,ce20,ce100
fever:224140,ce20,ce100
fever:224141,ce20,ce100
fever:224145,ce20,ce100
fever:224184,ce20,ce100
fever:224186,ce20,bm25
fever:224187,ce100,ce100
fever:22419,ce100,ce100
fever:224191,bm25,bm25
fever:224192,ce20,ce100
fever:224193,ce20,ce100
fever:224195,ce20,ce100
fever:224197,ce100,ce100
fever:224200,ce20,ce100
fever:224201,bm25,bm25
fever:224202,ce100,ce100
fever:22435,ce20,ce100
fever:224369,ce100,ce100
fever:224370,ce100,ce100
fever:224371,ce100,ce100
fever:224373,ce100,ce100
fever:224374,ce100,ce100
fever:224376,ce100,ce100
fever:224378,ce100,ce100
fever:224379,ce100,ce100
fever:224381,ce100,ce100
fever:224384,ce100,ce100
fever:22441,ce20,bm25
fever:224552,bm25,bm25
fever:224553,bm25,bm25
fever:224557,bm25,bm25
fever:224558,ce20,ce100
fever:224562,ce20,ce100
fever:224566,ce20,ce100
fever:224567,ce100,ce100
fever:224568,ce100,ce100
fever:224569,ce100,ce100
fever:224572,ce100,ce100
fever:224573,ce20,ce100
fever:22480,ce20,bm25
fever:22491,ce100,ce100
fever:22495,ce100,ce100
fever:224956,ce100,ce100
fever:224959,ce20,ce100
fever:224964,ce100,ce100
fever:224968,ce100,ce100
fever:22507,ce20,ce100
fever:22518,ce20,ce100
fever:225236,ce20,ce100
fever:225237,ce20,ce100
fever:225239,ce20,ce100
fever:225250,ce20,ce100
fever:225252,ce20,bm25
fever:225253,ce20,ce100
fever:225254,ce20,ce100
fever:225255,ce20,ce100
fever:225258,ce20,ce100
fever:225262,ce20,ce100
fever:225265,ce100,ce100
fever:225266,ce100,ce100
fever:225267,ce100,ce100
fever:225269,ce100,ce100
fever:225273,ce20,ce100
fever:225277,ce100,ce100
fever:225278,ce100,ce100
fever:225281,ce20,ce100
fever:225283,ce20,bm25
fever:225285,bm25,bm25
fever:225288,bm25,bm25
fever:225289,ce100,ce100
fever:225291,ce20,ce100
fever:225294,ce100,ce100
fever:225295,ce20,bm25
fever:225296,ce20,ce100
fever:225297,ce20,ce100
fever:225298,ce20,ce100
fever:225301,ce20,ce100
fever:225303,ce20,ce100
fever:225308,ce20,ce100
fever:225312,ce20,bm25
fever:225313,bm25,bm25
fever:225722,ce100,ce100
fever:225723,ce100,ce100
fever:225726,ce20,ce100
fever:225739,ce20,ce100
fever:225744,ce100,ce100
fever:225747,ce100,ce100
fever:225748,ce100,ce100
fever:225749,bm25,bm25
fever:225790,ce20,ce100
fever:225791,ce100,ce100
fever:225792,ce100,ce100
fever:225794,ce100,ce100
fever:225797,ce20,ce100
fever:225800,ce100,ce100
fever:225802,ce100,ce100
fever:225803,ce20,ce100
fever:225804,ce100,ce100
fever:225810,ce100,ce100
fever:225811,ce100,ce100
fever:225814,ce100,ce100
fever:225817,ce100,ce100
fever:225819,ce100,ce100
fever:225820,ce100,ce100
fever:225823,ce100,ce100
fever:225826,ce20,ce100
fever:225863,ce100,ce100
fever:225865,ce100,ce100
fever:225868,ce100,ce100
fever:225871,ce100,ce100
fever:225872,ce100,ce100
fever:225873,ce100,ce100
fever:225874,ce100,ce100
fever:22609,ce20,ce100
fever:226092,ce20,ce100
fever:226095,bm25,bm25
fever:226098,ce20,ce100
fever:226100,bm25,bm25
fever:226101,ce20,bm25
fever:226102,ce20,ce100
fever:226105,ce20,ce100
fever:226106,ce20,ce100
fever:226107,ce20,ce100
fever:226113,ce20,ce100
fever:226114,ce20,ce100
fever:226115,ce20,ce100
fever:226119,bm25,bm25
fever:226121,ce20,bm25
fever:226122,bm25,bm25
fever:226127,ce20,ce100
fever:226135,ce20,ce100
fever:226136,ce20,bm25
fever:226137,ce20,ce100
fever:226139,ce20,ce100
fever:226143,ce20,ce100
fever:226146,ce20,ce100
fever:226147,bm25,bm25
fever:22615,bm25,bm25
fever:226153,ce20,ce100
fever:226158,ce100,ce100
fever:22619,ce20,ce100
fever:22620,ce20,ce100
fever:22623,ce100,ce100
fever:22633,ce20,ce100
fever:22638,ce100,ce100
fever:22639,ce20,ce100
fever:226440,ce20,bm25
fever:226441,ce20,ce100
fever:226444,ce20,ce100
fever:226445,ce20,ce100
fever:226451,ce20,ce100
fever:226454,ce20,ce100
fever:226457,bm25,bm25
fever:226458,ce20,bm25
fever:226840,ce100,ce100
fever:226843,ce20,ce100
fever:226845,ce20,ce100
fever:226848,ce20,ce100
fever:226849,ce100,ce100
fever:226850,ce20,ce100
fever:226851,ce100,ce100
fever:226853,ce20,ce100
fever:226855,ce20,ce100
fever:226856,ce100,ce100
fever:226857,ce100,ce100
fever:226858,ce20,ce100
fever:226860,bm25,bm25
fever:226862,ce20,bm25
fever:226864,ce20,ce100
fever:22687,ce20,bm25
fever:226871,ce20,bm25
fever:226877,bm25,bm25
fever:226878,ce20,bm25
fever:226880,ce20,ce100
fever:226885,bm25,bm25
fever:2270,ce20,ce100
fever:227067,ce100,ce100
fever:227068,ce20,ce100
fever:227070,ce100,ce100
fever:227072,ce20,ce100
fever:227073,ce20,ce100
fever:227080,ce20,ce100
fever:227081,ce20,ce100
fever:227083,ce20,ce100
fever:227084,ce100,ce100
fever:227085,ce20,ce100
fever:227087,ce20,ce100
fever:227088,ce20,bm25
fever:227090,ce20,bm25
fever:227092,bm25,bm25
fever:227093,bm25,bm25
fever:227095,ce20,bm25
fever:227096,bm25,bm25
fever:227097,ce20,bm25
fever:227098,ce100,ce100
fever:227101,ce20,ce100
fever:227103,ce20,bm25
fever:227109,ce100,ce100
fever:227112,ce20,bm25
fever:227116,ce100,ce100
fever:227120,ce20,ce100
fever:227121,ce20,ce100
fever:227122,ce20,ce100
fever:227129,ce20,ce100
fever:227130,ce100,ce100
fever:227132,ce100,ce100
fever:227133,ce20,bm25
fever:227135,ce100,ce100
fever:227139,ce20,ce100
fever:227140,ce100,ce100
fever:22724,ce20,ce100
fever:22725,bm25,bm25
fever:22726,bm25,bm25
fever:22729,ce20,ce100
fever:227347,ce20,bm25
fever:227348,ce20,ce100
fever:227349,ce100,ce100
fever:227350,ce20,ce100
fever:227355,ce100,ce100
fever:227356,ce100,ce100
fever:227357,ce100,ce100
fever:227360,ce20,ce100
fever:227361,ce20,ce100
fever:227362,ce100,ce100
fever:227363,ce100,ce100
fever:227365,ce100,ce100
fever:227369,ce20,ce100
fever:227372,ce20,ce100
fever:227373,ce100,ce100
fever:22744,ce100,ce100
fever:227771,bm25,bm25
fever:227773,ce20,ce100
fever:227775,ce100,ce100
fever:227779,ce100,ce100
fever:227788,ce100,ce100
fever:227789,ce100,ce100
fever:227791,ce100,ce100
fever:22782,ce20,bm25
fever:22804,bm25,bm25
fever:22805,ce20,bm25
fever:228061,ce20,ce100
fever:228062,ce20,ce100
fever:228063,ce20,bm25
fever:228066,ce20,bm25
fever:22807,ce20,bm25
fever:228070,ce20,ce100
fever:228071,ce20,ce100
fever:228073,ce20,bm25
fever:228074,ce20,ce100
fever:228080,ce20,ce100
fever:228086,ce20,ce100
fever:228088,ce20,ce100
fever:228318,ce100,ce100
fever:228320,ce100,ce100
fever:228323,ce100,ce100
fever:228324,ce100,ce100
fever:228334,ce100,ce100
fever:228335,ce100,ce100
fever:228341,ce100,ce100
fever:228343,ce100,ce100
fever:228345,ce100,ce100
fever:228350,ce20,ce100
fever:228351,ce100,ce100
fever:228430,ce20,bm25
fever:228432,ce100,ce100
fever:22846,ce20,ce100
fever:22851,ce20,bm25
fever:228568,ce100,ce100
fever:228571,ce100,ce100
fever:228572,ce100,ce100
fever:228576,ce100,ce100
fever:228586,ce100,ce100
fever:22861,ce20,ce100
fever:22862,ce20,ce100
fever:228689,ce100,ce100
fever:228690,ce100,ce100
fever:228693,ce100,ce100
fever:228694,ce100,ce100
fever:22871,ce20,ce100
fever:22929,ce20,bm25
fever:229303,ce100,ce100
fever:229304,ce100,ce100
fever:229305,ce20,ce100
fever:229309,ce100,ce100
fever:229311,ce100,ce100
fever:229312,ce100,ce100
fever:229317,ce100,ce100
fever:229319,ce100,ce100
fever:22942,ce20,ce100
fever:22944,ce20,ce100
fever:2295,bm25,bm25
fever:23012,ce20,ce100
fever:23063,ce20,ce100
fever:23075,ce20,ce100
fever:23080,ce20,ce100
fever:23118,ce20,ce100
fever:23126,ce20,ce100
fever:23137,ce20,ce100
fever:23147,ce100,ce100
fever:23148,ce100,ce100
fever:23153,ce20,ce100
fever:2316,bm25,bm25
fever:2317,bm25,bm25
fever:23172,ce100,ce100
fever:23173,ce100,ce100
fever:23196,ce20,bm25
fever:23198,bm25,bm25
fever:23210,ce100,ce100
fever:23211,ce20,bm25
fever:23212,ce20,bm25
fever:23230,bm25,bm25
fever:23251,ce20,ce100
fever:23261,ce100,ce100
fever:23296,ce20,bm25
fever:23299,ce20,ce100
fever:23317,ce100,ce100
fever:23330,ce100,ce100
fever:23381,ce100,ce100
fever:23427,ce20,ce100
fever:23428,ce20,ce100
fever:23446,ce20,ce100
fever:23459,ce20,bm25
fever:23475,ce20,ce100
fever:23496,ce20,ce100
fever:23497,ce20,ce100
fever:23512,ce20,ce100
fever:23516,ce100,ce100
fever:23536,ce20,bm25
fever:23540,ce100,ce100
fever:23563,ce100,ce100
fever:23570,ce100,ce100
fever:23572,ce100,ce100
fever:2358,ce20,ce100
fever:23588,bm25,bm25
fever:2359,ce100,ce100
fever:23590,ce20,ce100
fever:23605,ce100,ce100
fever:23607,ce20,bm25
fever:23628,ce20,ce100
fever:23633,ce100,ce100
fever:23634,ce100,ce100
fever:23679,bm25,bm25
fever:2369,ce20,ce100
fever:2371,ce100,ce100
fever:2372,ce100,ce100
fever:23729,bm25,bm25
fever:23736,ce100,ce100
fever:2374,ce20,bm25
fever:23741,ce20,ce100
fever:23753,ce20,bm25
fever:23766,ce100,ce100
fever:23794,ce20,ce100
fever:23797,ce100,ce100
fever:23804,ce20,ce100
fever:23806,ce100,ce100
fever:23807,ce100,ce100
fever:23845,ce100,ce100
fever:23846,ce100,ce100
fever:23861,ce100,ce100
fever:23884,ce20,bm25
fever:23885,ce20,ce100
fever:2389,ce100,ce100
fever:23906,ce100,ce100
fever:23925,ce100,ce100
fever:23934,ce100,ce100
fever:23939,ce20,bm25
fever:23943,ce20,ce100
fever:23949,ce100,ce100
fever:23961,ce20,ce100
fever:23962,ce20,ce100
fever:23967,ce100,ce100
fever:23994,ce20,ce100
fever:24021,ce20,ce100
fever:24025,ce20,ce100
fever:24044,ce20,bm25
fever:2405,ce20,ce100
fever:2406,ce20,ce100
fever:24063,ce20,ce100
fever:24074,ce20,ce100
fever:24078,ce100,ce100
fever:24080,ce100,ce100
fever:24094,ce20,ce100
fever:24095,ce20,ce100
fever:24099,ce100,ce100
fever:24110,ce100,ce100
fever:24117,ce20,bm25
fever:24118,ce20,bm25
fever:2414,ce100,ce100
fever:24142,ce20,bm25
fever:24143,ce20,ce100
fever:24152,ce20,ce100
fever:2416,ce100,ce100
fever:24175,ce20,ce100
fever:24204,ce100,ce100
fever:24205,ce100,ce100
fever:2421,ce20,ce100
fever:24217,ce20,ce100
fever:24240,ce20,ce100
fever:24247,ce100,ce100
fever:24258,ce100,ce100
fever:24259,ce100,ce100
fever:24264,ce100,ce100
fever:24271,ce100,ce100
fever:24273,ce20,ce100
fever:24311,ce20,ce100
fever:24312,ce20,ce100
fever:24315,ce20,ce100
fever:24345,ce20,ce100
fever:24372,ce20,ce100
fever:24442,ce100,ce100
fever:24448,ce20,ce100
fever:24454,ce20,bm25
fever:2447,bm25,bm25
fever:24479,ce20,ce100
fever:24480,ce20,bm25
fever:24481,ce20,bm25
fever:24495,ce20,ce100
fever:24541,ce100,ce100
fever:24543,bm25,bm25
fever:24595,ce100,ce100
fever:24646,ce100,ce100
fever:24659,ce20,ce100
fever:2466,ce20,ce100
fever:24675,ce20,ce100
fever:24684,ce100,ce100
fever:24741,ce20,ce100
fever:24742,ce20,ce100
fever:24744,ce20,ce100
fever:24767,ce100,ce100
fever:24779,bm25,bm25
fever:24782,ce100,ce100
fever:24795,bm25,bm25
fever:24797,ce20,ce100
fever:24803,ce100,ce100
fever:24839,ce20,ce100
fever:24854,ce100,ce100
fever:24885,ce20,ce100
fever:24910,ce100,ce100
fever:24975,ce20,ce100
fever:24994,ce100,ce100
fever:25004,ce20,ce100
fever:25005,ce20,ce100
fever:25008,ce100,ce100
fever:25025,ce100,ce100
fever:25058,bm25,bm25
fever:25080,ce100,ce100
fever:25089,ce20,bm25
fever:25115,ce100,ce100
fever:25131,ce100,ce100
fever:25147,ce20,ce100
fever:25178,ce20,ce100
fever:25199,ce20,ce100
fever:2521,ce100,ce100
fever:25238,ce100,ce100
fever:25247,ce100,ce100
fever:25289,ce20,ce100
fever:25290,ce100,ce100
fever:2530,ce100,ce100
fever:2531,ce20,ce100
fever:25320,ce100,ce100
fever:25339,ce100,ce100
fever:25358,ce20,ce100
fever:25359,ce20,ce100
fever:2536,bm25,bm25
fever:25368,ce20,ce100
fever:25379,ce100,ce100
fever:25395,ce100,ce100
fever:25396,ce20,ce100
fever:25397,ce100,ce100
fever:25408,ce20,ce100
fever:25409,ce20,ce100
fever:25410,ce100,ce100
fever:25458,bm25,bm25
fever:25470,ce20,ce100
fever:25490,ce20,ce100
fever:25504,ce100,ce100
fever:25505,ce100,ce100
fever:25520,ce20,bm25
fever:25521,ce20,bm25
fever:25533,ce100,ce100
fever:25545,ce20,ce100
fever:25548,ce20,ce100
fever:25551,ce20,bm25
fever:25564,ce20,ce100
fever:25573,ce20,ce100
fever:25591,ce100,ce100
fever:25642,ce20,ce100
fever:25676,ce20,ce100
fever:25705,bm25,bm25
fever:25717,ce100,ce100
fever:25722,ce20,ce100
fever:25739,ce20,ce100
fever:25740,ce20,ce100
fever:25748,bm25,bm25
fever:2575,ce20,ce100
fever:25780,ce20,ce100
fever:25781,ce100,ce100
fever:25799,ce100,ce100
fever:25811,ce20,ce100
fever:25824,ce20,ce100
fever:25828,ce20,ce100
fever:25829,ce100,ce100
fever:25837,ce100,ce100
fever:25842,ce100,ce100
fever:25870,ce100,ce100
fever:25906,ce100,ce100
fever:25921,ce100,ce100
fever:25933,ce100,ce100
fever:2594,ce20,ce100
