query_uid,arr3_seed20260807,arr3_seed20260808,arr3_seed20260809,arr3_seed20260810,arr3_seed20260811,arr5_seed20260807,arr5_seed20260808,arr5_seed20260809,arr5_seed20260810,arr5_seed20260811
fever:182274,bm25,ce20,ce20,bm25,ce20,ce20,hybrid,hybrid,hybrid,hybrid
fever:182276,ce20,ce20,ce100,bm25,ce20,ce20,bm25,hybrid,hybrid,hybrid
fever:182278,ce20,ce20,ce100,bm25,ce20,ce20,ce20,ce100,ce100,hybrid
fever:182279,ce20,ce20,bm25,bm25,ce20,ce20,hybrid,hybrid,hybrid,hybrid
fever:182281,bm25,ce20,bm25,bm25,ce20,ce20,ce20,hybrid,bi200,hybrid
fever:182282,ce100,ce100,ce100,bm25,ce20,ce20,ce20,ce20,ce100,ce100
fever:182283,ce20,ce100,ce100,bm25,bm25,ce20,hybrid,hybrid,hybrid,hybrid
fever:182286,bm25,ce20,bm25,bm25,bm25,ce20,ce20,bm25,bm25,bi200
fever:182288,ce20,ce20,ce100,bm25,ce20,ce20,hybrid,ce20,hybrid,hybrid
fever:182442,bm25,ce20,bm25,bm25,ce20,ce100,bi200,bm25,bi200,bi200
fever:182443,bm25,ce20,ce20,bm25,bm25,ce100,bi200,bm25,bm25,bi200
fever:182445,bm25,ce100,ce100,bm25,bm25,ce100,bi200,bm25,hybrid,ce100
fever:182447,bm25,ce20,bm25,bm25,bm25,ce100,bi200,bm25,hybrid,bi200
fever:182454,bm25,ce100,ce20,bm25,ce100,ce100,bi200,bi200,bm25,bi200
fever:182456,bm25,ce100,bm25,bm25,ce100,ce100,bi200,bm25,bi200,bi200
fever:182675,ce20,ce20,ce20,ce20,bm25,ce20,ce20,ce20,bm25,bm25
fever:182676,ce20,ce20,bm25,bm25,bm25,ce20,ce20,hybrid,bm25,bm25
fever:182679,bm25,ce20,bm25,bm25,ce20,ce20,bm25,ce20,bm25,bm25
fever:182680,bm25,bm25,bm25,bm25,ce20,bm25,ce20,ce20,bm25,bm25
fever:182685,ce20,bm25,bm25,ce20,bm25,ce20,ce20,ce20,bm25,bm25
fever:182686,bm25,ce20,ce20,bm25,ce20,ce20,ce20,bi200,ce20,ce20
fever:182687,bm25,bm25,bm25,bm25,ce20,ce20,ce20,bm25,ce20,ce20
fever:182689,bm25,bm25,bm25,bm25,ce20,ce20,ce20,ce20,ce20,hybrid
fever:182700,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25
fever:182701,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25
fever:182705,bm25,ce100,ce100,ce20,ce100,ce20,ce20,bi200,ce20,bm25
fever:182902,bm25,ce20,bm25,bm25,bm25,bm25,bm25,hybrid,ce20,ce20
fever:182904,bm25,ce20,bm25,bm25,bm25,bm25,bm25,bi200,hybrid,ce20
fever:182906,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25
fever:182907,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,bm25
fever:182908,bm25,ce20,bm25,bm25,ce20,bi200,bm25,hybrid,hybrid,hybrid
fever:182909,bm25,ce20,bm25,bm25,bm25,bi200,bi200,bi200,hybrid,ce20
fever:182911,bm25,ce20,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20
fever:182913,ce20,bm25,bm25,bm25,ce20,hybrid,bm25,hybrid,hybrid,hybrid
fever:182914,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,bm25
fever:182915,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,ce20
fever:182917,bm25,ce100,bm25,bm25,bm25,bm25,bm25,bi200,ce20,ce20
fever:182918,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20
fever:182919,bm25,ce20,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20
fever:182920,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bi200
fever:182923,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bi200
fever:182926,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce100,ce20,ce100
fever:182928,bm25,ce20,bm25,bm25,bm25,bm25,bm25,ce100,ce20,ce20
fever:182930,bm25,ce20,bm25,bm25,ce100,bi200,bi200,hybrid,hybrid,hybrid
fever:182931,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20
fever:182933,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,ce20,ce20
fever:182934,bm25,ce20,bm25,bm25,bm25,bm25,bm25,hybrid,ce20,ce20
fever:182936,bm25,ce20,bm25,bm25,bm25,hybrid,bm25,bi200,hybrid,ce20
fever:18294,ce20,ce20,ce20,bm25,ce100,ce20,bi200,bi200,bi200,hybrid
fever:18295,ce20,ce20,ce20,bm25,ce100,ce20,bi200,bi200,bi200,hybrid
fever:1830,ce100,bm25,ce20,ce20,ce20,hybrid,bi200,hybrid,ce100,hybrid
fever:1831,ce100,ce100,ce100,ce100,ce100,ce20,bi200,ce100,ce100,bi200
fever:183127,ce20,ce100,bm25,bm25,bm25,ce100,bm25,hybrid,hybrid,hybrid
fever:183134,ce20,ce100,bm25,bm25,ce100,ce100,bm25,hybrid,ce20,bm25
fever:183138,ce20,ce100,ce100,bm25,ce100,ce100,bm25,hybrid,hybrid,hybrid
fever:183139,ce20,ce100,bm25,bm25,ce100,ce100,bm25,hybrid,ce20,hybrid
fever:183143,ce20,ce100,bm25,bm25,ce100,ce100,bm25,hybrid,ce20,ce20
fever:183152,ce20,ce100,bm25,bm25,ce100,ce100,bm25,bi200,ce20,ce20
fever:18316,bm25,ce20,bm25,bm25,bm25,hybrid,bm25,bm25,bm25,bi200
fever:18333,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,ce20,bm25
fever:183404,bm25,bm25,bm25,bm25,bm25,bi200,bm25,hybrid,ce20,bm25
fever:183405,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,hybrid,bm25,bm25
fever:183411,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200,ce20,bm25
fever:183415,bm25,bm25,bm25,ce20,bm25,bi200,bm25,hybrid,ce20,bm25
fever:183416,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bm25
fever:183417,bm25,bm25,bm25,ce20,bm25,bm25,bm25,bi200,bm25,bm25
fever:183418,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,hybrid,bm25,bm25
fever:183419,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200,ce20,bm25
fever:183420,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200,ce20,bm25
fever:183423,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,bm25
fever:183447,bm25,ce20,ce20,ce20,ce100,bi200,hybrid,hybrid,hybrid,bm25
fever:183448,ce20,ce100,ce20,ce20,ce100,hybrid,hybrid,hybrid,hybrid,bi200
fever:183450,bm25,ce20,ce100,bm25,ce100,bi200,bi200,ce20,hybrid,bm25
fever:183452,bm25,ce20,ce20,bm25,ce20,ce20,ce100,bm25,hybrid,ce20
fever:183453,bm25,bm25,ce20,ce20,ce20,ce20,bm25,bm25,hybrid,bm25
fever:183456,bm25,ce20,ce100,bm25,ce20,hybrid,bi200,hybrid,hybrid,bm25
fever:183458,bm25,ce20,ce100,bm25,ce100,bi200,bi200,ce20,hybrid,bm25
fever:183459,bm25,ce20,ce20,ce20,ce100,bi200,bi200,hybrid,hybrid,bm25
fever:18346,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bi200,bm25
fever:183460,bm25,ce20,ce100,bm25,ce20,bi200,bi200,ce20,hybrid,ce20
fever:183461,bm25,ce20,ce20,bm25,ce20,bi200,bi200,bm25,hybrid,ce20
fever:183462,bm25,ce20,ce20,ce20,ce100,hybrid,bi200,bm25,hybrid,ce100
fever:183463,bm25,ce20,ce100,bm25,ce100,bi200,bi200,ce20,hybrid,ce20
fever:183464,bm25,ce20,ce100,bm25,ce100,bi200,bi200,hybrid,hybrid,ce20
fever:183468,bm25,ce20,ce100,ce20,ce100,bi200,bi200,ce20,hybrid,ce20
fever:183469,bm25,ce20,ce20,ce20,ce100,ce20,ce100,hybrid,hybrid,ce20
fever:183470,bm25,ce20,ce100,bm25,ce100,bi200,bi200,ce20,hybrid,ce20
fever:183473,bm25,ce20,ce100,bm25,ce100,bi200,bi200,ce20,hybrid,bm25
fever:183476,ce20,ce20,bm25,ce20,ce100,ce20,ce100,ce100,ce20,ce20
fever:183478,ce20,bm25,ce20,ce20,bm25,ce20,bi200,ce20,ce20,ce20
fever:183481,ce20,ce20,ce20,ce20,ce20,bm25,bm25,hybrid,ce20,ce20
fever:183482,ce20,ce20,bm25,ce100,ce20,bm25,ce100,bi200,ce20,hybrid
fever:183487,ce20,ce20,ce20,ce20,ce100,ce20,ce100,ce100,ce20,ce20
fever:183489,bm25,bm25,ce20,bm25,ce20,ce20,bm25,ce20,ce20,bm25
fever:183491,bm25,bm25,ce20,ce20,ce20,ce20,ce100,ce20,ce20,bm25
fever:183492,ce20,bm25,ce20,ce20,ce20,ce20,ce20,hybrid,ce20,ce100
fever:183496,ce20,ce20,ce20,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:183498,bm25,bm25,ce20,ce20,ce100,ce20,ce100,ce100,ce20,ce20
fever:183502,ce20,ce100,ce100,ce20,ce100,ce20,ce100,ce20,ce20,ce20
fever:183506,ce20,bm25,ce20,ce20,ce20,ce20,bm25,hybrid,ce20,ce100
fever:183507,ce20,bm25,bm25,ce100,ce20,bm25,ce100,bi200,ce20,ce20
fever:18355,ce20,ce20,ce20,bm25,bm25,bi200,hybrid,hybrid,hybrid,bi200
fever:183583,bm25,bm25,bm25,bm25,bm25,bm25,ce100,bm25,ce20,bm25
fever:183586,ce20,ce20,ce100,ce100,ce20,ce20,bi200,bi200,ce20,hybrid
fever:183587,bm25,bm25,bm25,bm25,ce20,bm25,ce100,ce20,ce20,ce20
fever:183588,bm25,ce20,bm25,ce100,ce20,ce20,bi200,ce20,ce20,bm25
fever:183589,ce20,ce20,ce100,ce100,ce20,ce20,bi200,bi200,ce20,hybrid
fever:183593,ce100,ce20,ce20,ce100,ce20,ce20,bi200,hybrid,bi200,hybrid
fever:183594,ce100,ce20,bm25,bm25,ce20,ce20,ce100,ce20,ce20,bm25
fever:183597,bm25,ce20,bm25,ce20,ce20,ce20,bi200,ce100,ce20,ce100
fever:183611,ce20,ce20,ce20,ce100,ce20,ce20,ce100,ce100,ce20,ce20
fever:183614,bm25,ce100,ce20,ce20,ce20,ce20,bm25,ce20,ce20,bm25
fever:183615,ce20,ce20,ce20,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:183618,ce100,ce20,bm25,bm25,ce20,ce20,ce100,ce20,ce20,bm25
fever:183619,ce20,bm25,bm25,ce20,ce20,ce20,ce100,hybrid,hybrid,hybrid
fever:183620,ce20,bm25,bm25,bm25,ce20,ce20,hybrid,ce20,hybrid,bm25
fever:183623,bm25,bm25,bm25,ce20,bm25,ce20,ce100,ce20,ce20,ce20
fever:183624,ce20,bm25,bm25,bm25,ce20,ce20,hybrid,ce20,hybrid,bm25
fever:183627,ce20,bm25,ce20,ce100,ce20,ce20,bi200,ce20,ce100,ce20
fever:183628,ce20,bm25,bm25,ce20,ce20,ce20,ce100,hybrid,hybrid,hybrid
fever:183629,ce20,bm25,bm25,ce20,ce20,ce20,ce100,hybrid,hybrid,hybrid
fever:183631,ce20,bm25,bm25,bm25,ce20,ce20,hybrid,ce20,hybrid,bm25
fever:183633,bm25,ce20,ce20,ce20,ce20,ce20,bi200,ce20,ce100,bm25
fever:183915,bm25,ce20,bm25,ce20,bm25,ce100,ce100,hybrid,ce20,bm25
fever:183917,bm25,ce20,bm25,ce20,bm25,ce20,ce20,bm25,hybrid,bi200
fever:183918,ce20,bm25,bm25,ce20,ce20,bi200,ce100,hybrid,ce20,bm25
fever:183925,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce100,ce20,ce20
fever:183926,ce100,ce20,bm25,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:183929,ce20,ce20,bm25,ce20,ce20,bi200,bm25,bm25,ce20,ce20
fever:183932,ce100,bm25,ce100,ce20,ce20,ce100,hybrid,ce100,ce20,hybrid
fever:183934,ce20,ce20,bm25,ce20,ce20,bi200,ce20,bi200,ce20,ce20
fever:183935,ce20,ce20,bm25,ce20,bm25,ce20,ce100,bm25,ce20,ce20
fever:183937,bm25,bm25,bm25,ce20,ce20,bi200,ce100,hybrid,ce20,hybrid
fever:183938,bm25,ce20,bm25,bm25,ce20,ce20,ce100,hybrid,bm25,ce20
fever:18397,ce100,ce100,ce20,ce100,ce100,bi200,ce100,bi200,ce100,bi200
fever:184049,bm25,ce20,ce20,bm25,ce20,ce20,bm25,ce20,ce20,ce20
fever:184050,bm25,ce20,ce20,bm25,ce20,ce20,ce20,bm25,ce20,ce20
fever:184052,bm25,ce20,bm25,bm25,bm25,ce20,bm25,ce20,ce20,bm25
fever:184054,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:184059,bm25,bm25,bm25,ce20,bm25,ce20,bm25,ce20,bm25,bm25
fever:184060,bm25,ce20,ce20,bm25,bm25,ce20,ce20,bm25,ce20,ce20
fever:184064,bm25,ce20,ce20,ce20,ce20,ce20,ce20,hybrid,bm25,bm25
fever:184066,bm25,ce20,bm25,ce20,ce20,ce20,ce20,ce20,bm25,ce20
fever:184067,bm25,bm25,bm25,ce20,bm25,ce20,bm25,ce20,bm25,bm25
fever:184069,bm25,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20,bm25
fever:184071,ce20,ce20,bm25,ce20,bm25,ce20,ce20,ce20,bm25,bm25
fever:184073,bm25,bm25,bm25,bm25,bm25,ce20,ce100,ce20,ce20,bm25
fever:184076,bm25,ce20,ce20,ce20,ce20,ce20,ce20,ce20,ce20,ce20
fever:184078,bm25,ce20,ce20,ce20,ce20,ce20,ce20,ce20,ce20,ce20
fever:184081,bm25,ce20,bm25,ce20,ce20,bm25,bm25,hybrid,hybrid,ce20
fever:184083,bm25,bm25,ce20,ce20,ce20,ce20,ce20,ce20,bm25,ce20
fever:184085,bm25,bm25,bm25,ce20,ce20,bm25,bm25,hybrid,hybrid,hybrid
fever:184089,bm25,bm25,bm25,ce20,bm25,bm25,bm25,ce20,ce20,bm25
fever:184091,bm25,bm25,ce20,ce20,ce20,ce20,ce20,ce20,bm25,ce20
fever:184093,bm25,bm25,ce20,ce20,ce20,ce20,ce20,ce20,ce20,ce20
fever:184094,bm25,bm25,ce20,bm25,ce20,ce20,bm25,ce20,ce20,ce20
fever:184095,bm25,ce20,bm25,bm25,bm25,bm25,bm25,hybrid,hybrid,hybrid
fever:184098,bm25,ce20,ce20,ce20,ce20,ce20,ce20,bm25,ce20,ce20
fever:184099,bm25,bm25,ce20,ce20,ce20,ce20,ce20,ce20,hybrid,ce20
fever:184100,bm25,bm25,bm25,ce20,ce20,bm25,bm25,hybrid,hybrid,hybrid
fever:184101,bm25,ce20,bm25,ce20,ce20,bm25,bm25,hybrid,hybrid,hybrid
fever:184102,bm25,bm25,bm25,ce20,ce20,bm25,bm25,hybrid,hybrid,hybrid
fever:184106,bm25,bm25,bm25,ce20,bm25,bm25,bm25,hybrid,bm25,ce20
fever:184285,ce20,ce20,ce100,bm25,ce20,bi200,bm25,ce20,ce100,hybrid
fever:184287,ce20,ce20,bm25,ce20,ce20,ce20,bm25,ce100,ce100,ce100
fever:184290,ce100,ce20,bm25,bm25,bm25,ce100,ce20,bm25,ce20,hybrid
fever:184291,ce20,ce20,ce100,bm25,ce20,ce100,ce100,ce20,ce20,bi200
fever:184292,ce20,ce20,ce20,ce20,ce20,ce100,ce20,ce20,ce20,ce100
fever:184293,ce20,bm25,bm25,bm25,ce100,ce20,bm25,bm25,ce20,hybrid
fever:184294,ce20,ce20,ce100,bm25,ce20,ce100,ce20,ce100,ce100,ce100
fever:184295,ce100,ce20,ce100,ce100,ce100,ce100,ce100,hybrid,bi200,bi200
fever:184296,ce20,ce20,ce20,bm25,ce20,ce100,ce100,ce20,ce20,ce20
fever:184303,ce20,ce20,ce20,bm25,bm25,ce20,bm25,bm25,ce20,bm25
fever:184304,bm25,ce20,bm25,bm25,bm25,ce20,ce20,bm25,ce20,bm25
fever:184307,ce20,ce20,ce20,ce20,ce20,bi200,bm25,bm25,ce20,bi200
fever:184308,ce20,ce20,ce100,bm25,ce20,ce100,ce100,ce100,ce20,bi200
fever:184310,ce100,ce20,ce100,bm25,ce20,ce100,ce100,ce20,ce100,ce100
fever:184413,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,bm25
fever:184415,ce20,bm25,bm25,bm25,bm25,ce20,bm25,bi200,ce20,bi200
fever:184418,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,bm25
fever:184420,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:184421,ce100,bm25,ce20,ce20,ce20,ce20,ce100,ce20,ce20,bi200
fever:184426,ce20,ce20,ce20,bm25,ce20,bi200,ce100,bi200,bm25,bm25
fever:18443,ce100,ce20,bm25,bm25,ce100,bi200,ce100,bi200,bi200,ce20
fever:184430,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,ce20,bi200
fever:184431,ce20,bm25,ce20,ce20,ce20,ce20,ce100,ce100,ce100,bi200
fever:184432,ce20,bm25,bm25,bm25,ce20,ce20,bm25,hybrid,bm25,bm25
fever:184433,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bi200,ce20,bi200
fever:18464,ce100,bm25,bm25,bm25,ce20,ce100,ce100,ce20,ce20,ce20
fever:18477,bm25,bm25,bm25,ce20,ce20,bm25,bm25,bm25,ce20,bm25
fever:18481,ce20,ce20,bm25,ce20,ce100,ce100,ce100,hybrid,hybrid,hybrid
fever:18483,bm25,ce100,ce100,ce100,ce20,ce20,bi200,ce20,ce100,bi200
fever:18487,ce100,ce100,bm25,ce100,ce100,hybrid,bi200,hybrid,bi200,bi200
fever:18496,bm25,ce20,ce20,bm25,ce100,bi200,bm25,bm25,bi200,ce100
fever:18497,bm25,ce20,ce100,bm25,ce100,bi200,bm25,bi200,bi200,bi200
fever:18507,ce100,ce20,ce20,ce20,ce20,ce20,bi200,ce20,hybrid,hybrid
fever:185167,ce100,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,ce20,hybrid
fever:185168,bm25,bm25,bm25,bm25,ce20,bi200,bm25,ce100,ce100,ce100
fever:185169,ce100,ce20,ce20,bm25,ce20,bi200,bi200,bi200,bi200,hybrid
fever:185172,ce100,ce20,ce20,bm25,ce20,bi200,bi200,bi200,bi200,hybrid
fever:185173,bm25,ce100,ce20,ce20,ce20,ce100,ce100,ce100,ce20,ce20
fever:185174,ce100,ce20,ce20,bm25,ce20,bi200,bi200,bi200,ce20,hybrid
fever:185177,ce100,ce100,ce20,ce100,ce20,ce100,ce100,ce100,ce100,ce100
fever:185178,ce100,ce20,ce20,bm25,ce20,bi200,bi200,bi200,bi200,hybrid
fever:185180,ce20,ce20,ce20,bm25,ce20,bi200,bi200,bi200,bi200,bi200
fever:185182,ce100,ce100,ce100,ce100,ce100,ce100,ce100,bi200,ce20,ce100
fever:185184,ce20,ce20,ce20,bm25,ce20,bi200,bi200,bi200,bi200,hybrid
fever:185188,bm25,ce100,ce20,ce20,ce20,ce100,ce100,ce100,ce20,ce20
fever:185192,ce20,ce20,ce20,bm25,ce20,bi200,ce20,ce20,ce20,bm25
fever:185193,ce20,bm25,bm25,ce100,ce20,bi200,hybrid,hybrid,hybrid,bm25
fever:185194,ce20,ce100,bm25,ce20,ce100,ce100,hybrid,ce100,hybrid,ce20
fever:185201,ce20,ce100,bm25,ce100,ce20,bi200,hybrid,hybrid,hybrid,bm25
fever:185202,ce20,ce100,ce20,ce100,ce100,ce20,ce100,ce100,hybrid,ce20
fever:185205,ce20,ce100,bm25,bm25,ce100,ce100,ce100,ce100,ce20,bm25
fever:185206,ce20,ce100,bm25,bm25,ce100,ce20,ce100,bi200,hybrid,bm25
fever:185212,ce20,ce100,bm25,bm25,ce20,ce100,ce100,ce100,ce20,ce20
fever:185213,ce20,ce20,ce20,bm25,ce20,ce20,hybrid,ce100,ce20,ce20
fever:185214,ce20,ce100,bm25,ce100,ce20,ce100,ce100,hybrid,hybrid,hybrid
fever:185215,ce20,ce20,bm25,bm25,ce20,bi200,ce20,ce100,ce20,bm25
fever:185217,ce20,ce100,ce20,ce100,ce100,ce20,ce100,ce100,hybrid,ce20
fever:185218,ce20,ce100,bm25,bm25,ce20,ce20,hybrid,hybrid,hybrid,bm25
fever:185220,ce20,ce100,ce20,bm25,ce100,ce20,ce100,ce100,hybrid,hybrid
fever:185228,ce20,ce20,bm25,bm25,ce20,bm25,ce100,hybrid,hybrid,hybrid
fever:18523,ce20,ce20,ce20,bm25,ce100,bi200,ce100,bi200,ce20,ce20
fever:185231,ce20,ce100,bm25,ce20,ce20,ce100,ce100,ce100,hybrid,hybrid
fever:185234,ce20,ce100,ce20,bm25,ce20,ce20,ce100,ce100,ce20,ce20
fever:18524,bm25,bm25,ce20,bm25,ce20,bi200,ce100,bi200,ce20,ce20
fever:185284,bm25,bm25,ce20,bm25,bm25,ce20,ce20,hybrid,bm25,ce20
fever:185287,bm25,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20,ce20
fever:185288,bm25,bm25,ce20,bm25,ce20,ce20,ce20,hybrid,bm25,ce20
fever:185289,bm25,bm25,bm25,bm25,bm25,ce20,ce20,ce20,ce20,ce20
fever:185296,bm25,bm25,bm25,bm25,bm25,ce20,ce20,ce20,ce20,ce20
fever:185300,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,ce20,ce20
fever:185301,ce20,ce20,ce20,bm25,ce20,bm25,bm25,hybrid,ce20,bm25
fever:185303,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,ce20
fever:185310,bm25,bm25,ce20,bm25,ce20,ce20,bm25,ce20,ce20,ce20
fever:185382,ce100,ce20,bm25,ce100,bm25,ce20,ce100,ce20,ce100,bi200
fever:185384,ce20,bm25,bm25,bm25,ce20,bi200,bi200,ce20,ce20,bm25
fever:185385,ce20,ce20,bm25,ce20,ce20,bi200,hybrid,ce20,ce20,hybrid
fever:185388,ce20,ce100,ce100,bm25,ce100,ce20,ce100,bi200,bi200,ce20
fever:185389,ce20,ce100,ce100,bm25,ce100,ce20,ce20,ce20,ce20,bi200
fever:185390,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce20,bi200
fever:185396,ce20,bm25,bm25,bm25,ce20,bi200,bi200,ce20,ce20,bm25
fever:185402,ce20,bm25,ce100,bm25,ce100,hybrid,hybrid,hybrid,ce100,bm25
fever:185405,ce20,bm25,ce100,bm25,ce100,hybrid,hybrid,hybrid,ce100,bm25
fever:185406,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,ce100,ce20,bi200
fever:185407,ce100,bm25,bm25,ce100,bm25,ce20,ce100,ce20,ce100,bi200
fever:185408,ce20,ce20,bm25,ce20,ce20,bi200,bi200,ce20,ce20,bm25
fever:185411,ce100,ce100,ce100,ce100,ce100,bm25,ce100,ce20,ce100,ce100
fever:185412,ce20,ce20,bm25,ce20,ce100,ce20,ce20,hybrid,bi200,bi200
fever:185413,ce20,bm25,bm25,bm25,ce20,bi200,bi200,ce20,ce20,bm25
fever:185415,ce20,ce20,bm25,bm25,ce20,bi200,bi200,ce20,ce20,bm25
fever:185416,ce100,ce100,ce100,ce100,ce100,ce20,bi200,ce100,ce100,bi200
fever:185417,ce20,bm25,bm25,ce20,ce20,bi200,bi200,hybrid,ce100,bi200
fever:185418,ce20,ce100,ce100,bm25,ce100,ce20,ce100,bi200,bi200,bi200
fever:18542,ce20,bm25,ce100,bm25,ce20,ce100,ce100,ce20,ce20,ce20
fever:185422,ce20,ce20,bm25,bm25,ce20,bi200,bi200,ce100,ce20,bm25
fever:185423,ce100,ce100,ce100,ce100,ce100,ce20,bi200,ce100,ce100,bi200
fever:185424,ce20,ce20,bm25,ce20,bm25,ce100,bm25,hybrid,bm25,bi200
fever:185426,ce100,ce100,bm25,ce20,bm25,ce100,bi200,ce20,ce20,bi200
fever:185429,ce20,bm25,ce100,bm25,ce100,hybrid,hybrid,hybrid,ce100,bm25
fever:18565,ce20,bm25,ce20,ce20,ce20,hybrid,hybrid,bm25,ce20,bi200
fever:185726,ce20,ce20,ce20,bm25,ce20,ce20,bm25,ce100,ce20,bm25
fever:185727,ce20,ce100,bm25,bm25,ce100,bi200,ce100,ce20,hybrid,bi200
fever:185729,ce20,ce20,ce20,bm25,bm25,hybrid,bm25,hybrid,ce20,bi200
fever:185733,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,bm25,bm25,bm25
fever:185736,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bm25,bm25,bm25
fever:18574,bm25,ce100,ce100,bm25,ce100,ce100,ce100,hybrid,ce20,hybrid
fever:185758,bm25,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,bm25,ce20
fever:185766,bm25,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,hybrid,ce20
fever:185772,ce20,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,hybrid,ce20
fever:185776,bm25,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,hybrid,ce20
fever:185777,bm25,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,hybrid,ce20
fever:185783,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,ce20
fever:185784,ce20,bm25,ce20,bm25,ce20,hybrid,hybrid,hybrid,hybrid,ce20
fever:185786,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,hybrid
fever:18589,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25
fever:18590,ce20,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25
fever:185991,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,hybrid,bm25
fever:185999,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,hybrid,bm25
fever:186003,bm25,bm25,bm25,bm25,ce20,ce20,hybrid,bm25,ce20,ce20
fever:186004,bm25,bm25,bm25,bm25,ce20,ce20,hybrid,bi200,ce20,ce20
fever:186005,bm25,bm25,ce20,bm25,ce20,ce20,ce100,hybrid,ce20,ce20
fever:186008,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,ce20,bm25
fever:18614,bm25,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20,ce20
fever:18623,bm25,bm25,ce100,bm25,bm25,bm25,ce100,bm25,ce20,bm25
fever:186318,ce20,ce20,ce20,bm25,bm25,bi200,bi200,bi200,bi200,bm25
fever:186320,ce100,ce100,ce20,ce20,ce20,ce20,hybrid,ce100,ce20,bi200
fever:186323,ce100,ce100,bm25,bm25,ce20,bi200,hybrid,bi200,bm25,bi200
fever:186324,bm25,ce20,bm25,bm25,ce20,ce20,bm25,bm25,bm25,bi200
fever:186325,bm25,ce20,ce20,ce20,ce20,ce100,bm25,ce100,ce20,hybrid
fever:186326,bm25,ce100,bm25,bm25,ce20,ce100,bm25,bi200,ce20,hybrid
fever:186328,ce20,ce100,ce20,ce20,ce20,ce100,hybrid,ce100,ce20,bi200
fever:186335,ce100,ce100,ce100,ce20,ce100,ce100,bi200,ce100,ce20,bi200
fever:186588,bm25,ce20,bm25,bm25,ce20,bi200,bm25,ce20,bi200,hybrid
fever:186590,ce20,ce20,bm25,bm25,ce20,bi200,ce20,hybrid,hybrid,bi200
